YV\plain\2016\03\article4.txt	Виталий ОБЕДИН	Г.Л. Олди написал роман по мотивам олонхо!	05.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=252	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article5.txt	Виталий ОБЕДИН	Итоги "разоблачения года"	05.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=253	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article6.txt	Админ	Российское медиасообщество оценило "разоблачения" НТВ	14.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=254	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article7.txt	Эти ребята	Про девушек и танцы	16.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=255	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article8.txt	Айсен НИКОЛАЕВ	Колонка мэра от 12 марта 2016 г.	16.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=256	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article9.txt	<a class="c_w" href="author?user=bea">Егор Борисов</a>	Почему снял министра здравоохранения	16.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=257	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article10.txt	Дорогая Редакция	Ищем машину, сбившую ребенка!	16.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=258	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article11.txt	Виталий ОБЕДИН	Парахин vs Жириновский с Путиным	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=259	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article12.txt	Дорогая Редакция	Приглашаем на выставку "Фотоярмарка "на прищепках""!	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=260	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article13.txt	Надежда СИВЦЕВА	Не надо выносить навоз из хотона	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=261	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article14.txt	Татьяна КУТЕРГИНА	"Индекс любви": почему Якутия такая несчастная?	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=262	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article15.txt	Михаил РОМАНОВ	Зло обыкновенное	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=263	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article16.txt	Айсен НИКОЛАЕВ	Колонка мэра от 18 марта 2016 г.	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=264	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article17.txt	Админ	Поздравил с "крымнашем"	18.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=265	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article18.txt	<a class="c_w" href="author?user=bea">Егор Борисов</a>	Соболезнования родным и близким народного поэта Якутии Семена Руфова	21.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=266	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article19.txt	Эти ребята	Про хлеб насущный	21.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=267	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article20.txt	Михаил РОМАНОВ	Чехарда в правительстве	21.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=268	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article21.txt	Вера СОФРОНЕЕВА	Прокуратура и УФАС копаются в мусоре	21.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=269	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article22.txt	Любовь ТОЛСТИХИНА	Таланты - народные, исполнение - элитное	22.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=270	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article23.txt	Виталий ОБЕДИН	Чем занимался наш парламент	22.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=271	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article24.txt	Эти ребята	Про мост и китайцев	22.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=272	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article25.txt	Админ	Позвал ди Каприо в гости	22.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=273	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article26.txt	Виталий ОБЕДИН	Как Борисов с Общественной палатой встречался	24.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=274	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article27.txt	Админ	Рубанул правду о хорошей жизни. И смерти	24.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=275	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article28.txt	Виталий ОБЕДИН	Антикризисный план Борисова	28.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=276	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article29.txt	Сергей СУМЧЕНКО	Железная дорога до Дудникова довезет	28.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=277	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article30.txt	Айсен НИКОЛАЕВ	Колонка мэра от 25 марта 2016 г.	28.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=278	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article31.txt	Айсен Николаев	Посетил Проводы зимы на Сайсарском озере	30.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=279	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article32.txt	Виталий ОБЕДИН	Меняем, меняем, меняем... где министр?!	30.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=280	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article33.txt	Любовь ТОЛСТИХИНА	Кто тут самый ясновидящий	30.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=281	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article34.txt	Виталий ОБЕДИН	Олди: «Будем рады, если от нашего романа «порвется шаблон»	31.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=282	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\03\article35.txt	<a class="c_w" href="author?user=ya_v">Дорогая Редакция</a>	Дело на полмиллиона	31.03.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=283	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article1.txt	Вадим КАРАМБА Фото gazprom.ru	"Газпром", дайте, пожалуйста, нам денег ... за наш же газ	01.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=285	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article2.txt	Виталий ОБЕДИН	«Власть –  народу»... вроде дают, да "некем взять"	01.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=286	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article3.txt	Админ	Приглашаем к участию в квесте!	04.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=287	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article4.txt	Виталий ОБЕДИН	Как Егор Борисов "пивные рестораны" разрешил	04.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=288	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article5.txt	Екатерина ЧЕМЕЗОВА	Замначальника колонии получил 10 лет "строгача"	04.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=289	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article6.txt	Елена РОМАНОВА  Фото Александра ЛИ	БЕССМЕРТНЫЙ ПОЛК В КАЖДОЙ ШКОЛЕ	05.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=290	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article7.txt	Елена РОМАНОВА 	Бессмертный полк в каждой школе	05.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=291	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article8.txt	"ЯВ"	Бессмертный полк поднимает знамена	05.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=292	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article9.txt	Елена КИСЕЛЕВА	Две звезды, два голоса	05.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=293	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article10.txt	Эти ребята	Про вбросы	05.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=294	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article11.txt	Дорогая Редакция	"Бессмертный полк" приглашает в свои ряды музыкантов-энтузиастов!	06.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=295	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article12.txt	Виталий ОБЕДИН	 Правдоруб? Гони рубль, правдоруб!	07.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=296	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article13.txt	Виталий ОБЕДИН	Писатели Олди: «Будем рады, если от нашего романа «порвется шаблон» 	08.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=297	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article14.txt	Елена КИСЕЛЕВА  Фото предоставлено Бессмертным полком России	Леонид Котельников - генерал из ямщицкой деревушки	08.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=298	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article15.txt	Екатерина ЧЕМЕЗОВА. Фото Александра ЛИ и ysia.ru	Блеск и нужда бегуна Наумова	11.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=299	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article16.txt	Надежда СИВЦЕВА	«Мошенничество» в Театре оперы и балета	11.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=300	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article17.txt	Виталий ОБЕДИН	С днем космонавтики!	12.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=301	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article18.txt	Эти ребята	Про диалог власти и общества	13.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=302	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article19.txt	Виталий ОБЕДИН	Михаил Ефимович - сепаратист?	14.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=303	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article20.txt	"ЯВ"	Якутское достояние на российских деньгах!	14.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=304	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article21.txt	Любовь ТОЛСТИХИНА	Джек Лондон глазами бульдозериста	15.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=305	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article22.txt	Татьяна КРОТОВА Фото из ватсап-группы родителей школы № 33	Маньяк-педофил торговал в киоске возле школы	18.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=306	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article23.txt	Екатерина ЧЕМЕЗОВА	Замминистра МВД Якутии обвинили в попытке изнасилования 	19.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=308	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article24.txt	Екатерина Чемезова	"Дело Мамчура" дошло до Бастрыкина	19.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=309	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article25.txt	Эти ребята	Про суд Борисова и Седалищева	20.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=310	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article26.txt	Виталий ОБЕДИН	Жертвы народа	20.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=311	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article27.txt	Екатерина ЧЕМЕЗОВА	В деле Николая Мамчура появилась вторая потерпевшая	21.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=312	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article28.txt	Екатерина ЧЕМЕЗОВА	Криминальное министерство	22.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=313	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article29.txt	Админ	Фото из Греции	22.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=314	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article30.txt	Ксения ГАБЫШЕВА	На игре, как на войне	22.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=315	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article31.txt	Виталий ОБЕДИН	Кто обокрал Якутию на полмиллиарда?	25.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=316	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article32.txt	Виталий ОБЕДИН	За Мамчура ответил	26.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=317	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article33.txt	Виталий ОБЕДИН	Остановки и "карманы"	26.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=318	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article34.txt	Михаил РОМАНОВ Фото из соцсетей 	Дом, за который стыдно	26.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=319	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article35.txt	Егор БОРИСОВ	Выступил с отчетом о работе за прошлый год	27.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=320	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article36.txt	Виталий ОБЕДИН	Как из-за прокурора парламент "нагнули"	27.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=321	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article37.txt	Дорогая Редакция	Бессмертный полк. Анимационный ролик	27.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=322	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article38.txt	Елена КИСЕЛЕВА	9 мая ждем на площади Орджоникидзе!	27.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=323	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\04\article39.txt	Эти ребята	Про информационную войну	28.04.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=324	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article1.txt	Надежда СИВЦЕВА	Гулять, так гулять! В подарок V.I.P.-гостям Якутия готовит ручки с алмазами и краснокнижных птиц	03.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=325	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article2.txt	Виталий ОБЕДИН	Дальневосточный гектар. Смехуечки кончились	04.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=326	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article3.txt	Виталий ОБЕДИН	Их испортил «прокурорский вопрос»	04.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=327	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article4.txt	Арина ЯКОВЛЕВА	Проверь свой "Третий глаз"	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=328	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article5.txt	Виталий ОБЕДИН	Неотчет	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=329	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article6.txt	Айсен НИКОЛАЕВ	Колонка мэра от 6 мая 2016 г.	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=330	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article7.txt	Елена КИСЕЛЕВА	Ждем вас в рядах Бессмертного полка!	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=331	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article8.txt	Любовь ТОЛСТИХИНА	Лариса Гергиева: "Покажите своих артистов миру!"	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=332	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article9.txt	Дорогая Редакция	Программа мероприятий на 8 и 9 мая	06.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=333	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article10.txt	"ЯВ"	Бессмертный полк прошел по Якутску	09.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=334	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article11.txt	Админ	Прошел с Бессмертным полком	09.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=335	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article12.txt	Админ	Тоже прошел с Бессмертным полком	09.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=336	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article13.txt	Дорогая Редакция	Бессмертный полк в Якутске. Видеоклип Михаила Находкина	10.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=337	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article14.txt	Екатерина ЧЕМЕЗОВА	Полковника никто не ищет	10.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=338	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article15.txt	Вера СОФРОНЕЕВА	Мусор отнесли в суд	10.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=339	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article16.txt	<a class="c_w" href="author?user="></a>	Угадай коробку и доберись до клада	11.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=340	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article17.txt	<a class="c_w" href="author?user=bo!">Виталий Обедин</a>	Антикризисное: где сотни миллионв лежат	11.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=341	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\05\article18.txt	Фото Любови Толстихиной и Петра Баишева	Бессмертный Полк:  чтобы помнили!	20.05.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=342	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article1.txt	Екатерина ЧЕМЕЗОВА	Возвращение блудного полковника	02.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=345	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article2.txt	Виталий ОБЕДИН	"Вечерка" - лучшая газета России	03.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=346	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article3.txt	Эмилия АЛИЕВА	Владимир Модосян: "Виктору надо остыть... и ехать в Рио!"	03.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=347	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article4.txt	Арина  ЯКОВЛЕВА	Уж мы леса тушили, тушили...	03.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=348	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article5.txt	Эти ребята	Про Совет Федерации и гектар	03.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=349	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article6.txt	 Вера СОФРОНЕЕВА	Летом подорожает все!	07.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=350	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article7.txt	<a class="c_w" href="author?user="></a>	Осторожно, пропаганда!	07.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=351	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article8.txt	Вячеслав Левин	Смерть Бессмертного полка	08.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=352	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article9.txt	ЯВ	Беги, Пётр, беги!	10.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=353	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article10.txt	Админ	Почему люди недовольны чиновниками	14.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=354	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
YV\plain\2016\06\article11.txt	Елена МИРОНЕНКО	335 домов снесут. Проверьте, нет ли в списках вашего	17.06.2016	публицистика	None	нейтральный	н-возраст	н-уровень	городская	http://www.vecherniy.com/wall?id=355	"Якутск вечерний"	2016	газета	Россия	Республика Саха (Якутия)	ru
